level_id,start_term,plan_id,degree_id,student_id,email,name,username,password,age,gender,active
GR,2061,2,2,101974,,,,,,,N
GR,2061,1,2,101975,,,,,,,N
UG,2061,1,1,101976,,,,,,,N
UG,2061,1,1,102923,,,,,,,N
GR,2181,1,2,101977,,,,,,,N
GR,2161,2,2,101978,,,,,,,N
GR,2074,2,2,101979,,,,,,,N
GR,2084,3,2,101980,,,,,,,N
GR,2067,1,2,101981,,,,,,,N
GR,2171,1,2,101982,,,,,,,N
GR,2141,2,2,101983,,,,,,,N
GR,2077,2,2,101984,,,,,,,N
GR,2101,2,2,101985,,,,,,,N
UG,2087,1,1,101986,,,,,,,N
GR,2061,2,2,101987,,,,,,,N
GR,2061,2,2,101988,,,,,,,N
GR,2061,2,2,101989,,,,,,,N
GR,2061,2,2,101990,,,,,,,N
UG,2061,1,1,101991,,,,,,,N
GR,2061,2,2,101992,,,,,,,N
GR,2061,1,2,101993,,,,,,,N
GR,2141,3,2,101994,,,,,,,N
GR,2141,1,2,101995,,,,,,,N
GR,2191,1,2,101996,,,,,,,N
GR,2191,1,2,101997,,,,,,,N
GR,2191,1,2,101998,,,,,,,N
GR,2061,1,2,101999,,,,,,,N
UG,2061,1,1,102000,,,,,,,N
GR,2077,2,2,102001,,,,,,,N
GR,2061,2,2,102002,,,,,,,N
UG,2087,1,1,102003,,,,,,,N
GR,2064,2,2,102004,,,,,,,N
GR,2061,2,2,102005,,,,,,,N
GR,2061,2,2,102006,,,,,,,N
GR,2064,2,2,102007,,,,,,,N
GR,2061,2,2,102008,,,,,,,N
GR,2081,2,2,102009,,,,,,,N
GR,2061,2,2,102010,,,,,,,N
GR,2114,2,2,102011,,,,,,,N
UG,2094,1,1,102012,,,,,,,N
GR,2061,3,2,102013,,,,,,,N
GR,2091,1,2,102014,,,,,,,N
GR,2181,1,2,102015,,,,,,,N
GR,2071,2,2,102016,,,,,,,N
GR,2071,2,2,102017,,,,,,,N
GR,2071,1,2,102018,,,,,,,N
GR,2064,1,2,102019,,,,,,,N
GR,2084,1,2,102020,,,,,,,N
GR,2061,2,2,102021,,,,,,,N
GR,2067,2,2,102022,,,,,,,N
GR,2081,2,2,102023,,,,,,,N
GR,2171,2,2,102024,,,,,,,N
UG,2061,1,1,102025,,,,,,,N
GR,2071,2,2,102026,,,,,,,N
GR,2061,2,2,102027,,,,,,,N
GR,2161,2,2,102028,,,,,,,N
GR,2061,2,2,102029,,,,,,,N
GR,2061,2,2,102030,,,,,,,N
GR,2061,2,2,102031,,,,,,,N
GR,2061,2,2,102032,,,,,,,N
GR,2104,2,2,102033,,,,,,,N
GR,2061,1,2,102034,,,,,,,N
GR,2094,1,2,102035,,,,,,,N
GR,2091,2,2,102036,,,,,,,N
GR,2061,2,2,102037,,,,,,,N
GR,2131,2,2,102038,,,,,,,N
GR,2061,2,2,102039,,,,,,,N
GR,2061,1,2,102040,,,,,,,N
GR,2064,2,2,102041,,,,,,,N
GR,2061,2,2,102042,,,,,,,N
GR,2091,2,2,102043,,,,,,,N
GR,2071,3,2,102044,,,,,,,N
GR,2067,2,2,102045,,,,,,,N
GR,2161,2,2,102046,,,,,,,N
GR,2064,2,2,102047,,,,,,,N
GR,2131,2,2,102048,,,,,,,N
GR,2064,2,2,102049,,,,,,,N
GR,2111,1,2,102050,,,,,,,N
GR,2067,2,2,102051,,,,,,,N
GR,2071,2,2,102052,,,,,,,N
GR,2074,1,2,102053,,,,,,,N
GR,2091,2,2,102054,,,,,,,N
GR,2081,2,2,102055,,,,,,,N
GR,2081,2,2,102056,,,,,,,N
GR,2131,1,2,102057,,,,,,,N
GR,2061,2,2,102058,,,,,,,N
GR,2101,2,2,102059,,,,,,,N
GR,2061,2,2,102060,,,,,,,N
GR,2077,2,2,102061,,,,,,,N
GR,2061,1,2,102062,,,,,,,N
UG,2134,1,1,102063,,,,,,,N
GR,2074,2,2,102064,,,,,,,N
GR,2081,2,2,102065,,,,,,,N
GR,2091,1,2,102066,,,,,,,N
GR,2124,1,2,102067,,,,,,,N
GR,2061,2,2,102068,,,,,,,N
GR,2124,2,2,102069,,,,,,,N
GR,2131,2,2,102070,,,,,,,N
GR,2077,2,2,102071,,,,,,,N
GR,2077,2,2,102072,,,,,,,N
GR,2061,3,2,102073,,,,,,,N
GR,2091,3,2,102074,,,,,,,N
GR,2081,2,2,102075,,,,,,,N
GR,2144,1,2,102076,,,,,,,N
GR,2121,2,2,102077,,,,,,,N
UG,2061,1,1,102078,,,,,,,N
GR,2074,2,2,102079,,,,,,,N
GR,2091,2,2,102080,,,,,,,N
GR,2091,2,2,102081,,,,,,,N
GR,2061,2,2,102082,,,,,,,N
GR,2061,2,2,102083,,,,,,,N
GR,2071,2,2,102084,,,,,,,N
GR,2067,2,2,102085,,,,,,,N
GR,2131,2,2,102086,,,,,,,N
GR,2091,2,2,102087,,,,,,,N
GR,2101,2,2,102088,,,,,,,N
GR,2131,2,2,102089,,,,,,,N
UG,2104,1,1,102090,,,,,,,N
GR,2081,2,2,102091,,,,,,,N
GR,2101,2,2,102092,,,,,,,N
GR,2177,1,2,102093,,,,,,,N
GR,2091,2,2,102094,,,,,,,N
GR,2111,2,2,102095,,,,,,,N
GR,2071,2,2,102096,,,,,,,N
GR,2087,2,2,102097,,,,,,,N
GR,2114,1,2,101258,,,,,,,N
GR,2114,1,2,102098,,,,,,,N
GR,2091,2,2,102099,,,,,,,N
GR,2091,3,2,102100,,,,,,,N
GR,2094,1,2,102101,,,,,,,N
GR,2107,2,2,102102,,,,,,,N
GR,2121,2,2,102103,,,,,,,N
GR,2077,2,2,102104,,,,,,,N
GR,2081,2,2,102105,,,,,,,N
UG,2081,1,1,102106,,,,,,,N
GR,2091,2,2,102107,,,,,,,N
GR,2091,2,2,102108,,,,,,,N
GR,2097,2,2,102109,,,,,,,N
GR,2081,2,2,102110,,,,,,,N
GR,2131,1,2,102111,,,,,,,N
GR,2144,1,2,102112,,,,,,,N
GR,2094,2,2,102113,,,,,,,N
GR,2081,2,2,102114,,,,,,,N
GR,2067,2,2,102115,,,,,,,N
GR,2114,1,2,102116,,,,,,,N
GR,2114,1,2,103293,,,,,,,N
GR,2064,1,2,102117,,,,,,,N
GR,2101,2,2,102118,,,,,,,N
GR,2111,2,2,102119,,,,,,,N
UG,2164,1,1,102120,,,,,,,N
GR,2101,1,2,102121,,,,,,,N
GR,2061,3,2,102122,,,,,,,N
UG,2061,1,1,102123,,,,,,,N
GR,2101,2,2,102124,,,,,,,N
GR,2111,2,2,102125,,,,,,,N
GR,2084,2,2,102126,,,,,,,N
GR,2091,2,2,102127,,,,,,,N
GR,2101,2,2,102128,,,,,,,N
GR,2101,2,2,102129,,,,,,,N
GR,2101,2,2,102130,,,,,,,N
GR,2101,2,2,102131,,,,,,,N
GR,2111,2,2,102132,,,,,,,N
GR,2061,2,2,102133,,,,,,,N
GR,2141,1,2,102134,,,,,,,N
GR,2141,2,2,102135,,,,,,,N
GR,2081,2,2,102136,,,,,,,N
GR,2061,2,2,102137,,,,,,,N
GR,2134,1,2,102138,,,,,,,N
GR,2141,2,2,102139,,,,,,,N
GR,2111,2,2,102140,,,,,,,N
GR,2061,2,2,102141,,,,,,,N
GR,2141,2,2,102142,,,,,,,N
GR,2111,1,2,102143,,,,,,,N
GR,2111,2,2,102144,,,,,,,N
GR,2171,2,2,102145,,,,,,,N
GR,2141,1,2,102146,,,,,,,N
GR,2141,1,3,102147,,,,,,,N
GR,2111,2,2,102148,,,,,,,N
GR,2064,2,2,102149,,,,,,,N
GR,2071,1,2,102150,,,,,,,N
GR,2121,2,2,102151,,,,,,,N
UG,2081,1,1,102152,,,,,,,N
GR,2121,1,2,102153,,,,,,,N
GR,2121,1,2,102154,,,,,,,N
UG,2131,1,1,102155,,,,,,,N
GR,2091,1,2,102156,,,,,,,N
GR,2101,2,2,102157,,,,,,,N
GR,2101,2,2,102158,,,,,,,N
GR,2101,1,2,102159,,,,,,,N
GR,2141,2,2,102160,,,,,,,N
GR,2151,1,2,102161,,,,,,,N
GR,2161,3,2,102162,,,,,,,N
UG,2171,1,1,102163,,,,,,,N
GR,2151,1,2,102164,,,,,,,N
UG,2131,1,1,102165,,,,,,,N
GR,2191,1,2,102166,,,,,,,N
GR,2161,2,2,102167,,,,,,,N
GR,2141,1,3,102168,,,,,,,N
GR,2141,2,2,102169,,,,,,,N
UG,2111,1,1,102170,,,,,,,N
GR,2111,2,2,102171,,,,,,,N
GR,2111,1,3,102172,,,,,,,N
GR,2071,2,2,102173,,,,,,,N
GR,2121,1,2,102174,,,,,,,N
GR,2141,2,2,102175,,,,,,,N
GR,2151,2,2,102176,,,,,,,N
GR,2161,1,2,102177,,,,,,,N
GR,2121,2,2,102178,,,,,,,N
GR,2151,1,2,102179,,,,,,,N
GR,2141,1,2,102180,,,,,,,N
UG,2124,1,1,102181,,,,,,,N
GR,2061,2,2,102182,,,,,,,N
GR,2111,1,2,102183,,,,,,,N
GR,2121,2,2,102184,,,,,,,N
GR,2121,2,2,102185,,,,,,,N
GR,2121,2,2,102186,,,,,,,N
GR,2131,2,2,102187,,,,,,,N
GR,2131,2,2,102188,,,,,,,N
UG,2177,1,1,102189,,,,,,,N
GR,2194,5,3,102190,,,,,,,N
GR,2131,2,2,102191,,,,,,,N
GR,2141,2,2,102192,,,,,,,N
GR,2091,1,2,102193,,,,,,,N
GR,2071,2,2,102194,,,,,,,N
GR,2061,2,3,102195,,,,,,,N
GR,2091,3,2,102196,,,,,,,N
GR,2151,1,2,102197,,,,,,,N
GR,2161,1,2,102198,,,,,,,N
GR,2131,1,2,102199,,,,,,,N
GR,2131,1,2,102200,,,,,,,N
GR,2161,1,2,102201,,,,,,,N
GR,2181,1,2,102202,,,,,,,N
GR,2127,2,2,102203,,,,,,,N
GR,2171,2,2,102204,,,,,,,N
GR,2171,1,2,102205,,,,,,,N
UG,2184,1,1,102206,,,,,,,N
GR,2191,1,2,102207,,,,,,,N
GR,2087,2,2,102208,,,,,,,N
GR,2181,1,2,102209,,,,,,,N
GR,2091,2,2,102210,,,,,,,N
GR,2091,2,2,102211,,,,,,,N
GR,2101,2,2,102212,,,,,,,N
GR,2141,2,2,102213,,,,,,,N
GR,2181,4,2,102214,,,,,,,N
GR,2181,1,2,102215,,,,,,,N
GR,2151,1,2,102216,,,,,,,N
GR,2171,2,2,102217,,,,,,,N
GR,2171,1,2,102218,,,,,,,N
GR,2191,4,3,102219,,,,,,,N
GR,2151,3,2,102220,,,,,,,N
GR,2151,1,2,102221,,,,,,,N
GR,2171,2,2,102222,,,,,,,N
GR,2171,2,2,103972,,,,,,,N
GR,2151,1,2,102223,,,,,,,N
GR,2107,2,2,102224,,,,,,,N
GR,2107,2,2,102225,,,,,,,N
GR,2171,3,2,102226,,,,,,,N
GR,2191,1,2,102227,,,,,,,N
GR,2071,2,2,102228,,,,,,,N
GR,2121,2,2,102229,,,,,,,N
GR,2171,2,2,102230,,,,,,,N
GR,2181,1,2,102231,,,,,,,N
GR,2141,1,2,102232,,,,,,,N
GR,2141,1,2,102233,,,,,,,N
GR,2181,1,2,102234,,,,,,,N
GR,2184,4,2,102235,,,,,,,N
GR,2181,1,2,102236,,,,,,,N
GR,2194,1,3,102237,,,,,,,N
UG,2131,1,1,101012,,,,,,,N
UG,2131,1,1,102238,,,,,,,N
UG,2121,1,1,102239,,,,,,,N
UG,2121,1,1,103876,,,,,,,N
GR,2201,4,2,102240,,,,,,,N
GR,2107,2,2,102241,,,,,,,N
GR,2121,2,2,102242,,,,,,,N
GR,2151,1,2,102243,,,,,,,N
GR,2131,2,2,102244,,,,,,,N
GR,2131,2,2,102245,,,,,,,N
GR,2191,1,2,102246,,,,,,,N
GR,2161,2,2,102247,,,,,,,N
GR,2171,3,2,102248,,,,,,,N
GR,2141,2,2,102249,,,,,,,N
GR,2164,1,2,102250,,,,,,,N
GR,2161,1,2,102251,,,,,,,N
GR,2171,1,2,102252,,,,,,,N
UG,2191,1,1,102253,,,,,,,N
GR,2181,3,2,102254,,,,,,,N
GR,2194,1,2,102255,,,,,,,N
GR,2181,1,2,102256,,,,,,,N
GR,2181,1,2,102257,,,,,,,N
GR,2191,1,2,102258,,,,,,,N
GR,2091,2,2,102259,,,,,,,N
GR,2191,4,3,102260,,,,,,,N
GR,2181,2,2,102261,,,,,,,N
GR,2184,3,2,102262,,,,,,,N
GR,2111,1,2,102263,,,,,,,N
GR,2111,2,2,102264,,,,,,,N
GR,2111,3,2,102265,,,,,,,N
GR,2171,3,2,102266,,,,,,,N
GR,2184,1,2,102267,,,,,,,N
GR,2191,1,2,102268,,,,,,,N
GR,2181,1,2,102269,,,,,,,N
GR,2141,2,2,102270,,,,,,,N
GR,2141,1,2,102271,,,,,,,N
GR,2141,1,2,102272,,,,,,,N
GR,2191,1,2,102273,,,,,,,N
GR,2161,1,2,102274,,,,,,,N
GR,2181,3,2,102275,,,,,,,N
GR,2184,4,3,102276,,,,,,,N
GR,2191,1,2,102277,,,,,,,N
GR,2174,3,2,102278,,,,,,,N
GR,2191,1,2,102279,,,,,,,N
GR,2161,1,2,102280,,,,,,,N
UG,2171,1,1,102281,,,,,,,N
GR,2071,2,2,102282,,,,,,,N
GR,2181,1,3,102283,,,,,,,N
GR,2121,1,3,102284,,,,,,,N
GR,2061,2,2,102285,,,,,,,N
GR,2101,2,2,102286,,,,,,,N
GR,2064,2,2,102287,,,,,,,N
GR,2101,2,2,102288,,,,,,,N
GR,2061,2,2,102289,,,,,,,N
GR,2064,1,2,102290,,,,,,,N
GR,2067,2,2,102291,,,,,,,N
GR,2064,1,2,102292,,,,,,,N
GR,2091,2,2,102293,,,,,,,N
GR,2154,1,2,102294,,,,,,,N
GR,2071,2,2,102295,,,,,,,N
GR,2061,2,2,102296,,,,,,,N
UG,2061,1,1,102297,,,,,,,N
GR,2061,3,2,102298,,,,,,,N
GR,2061,1,3,102299,,,,,,,N
UG,2101,1,1,102300,,,,,,,N
UG,2061,1,1,102301,,,,,,,N
GR,2077,2,2,102302,,,,,,,N
GR,2061,2,3,102303,,,,,,,N
UG,2061,1,1,102304,,,,,,,N
UG,2061,1,1,102305,,,,,,,N
UG,2061,1,1,102928,,,,,,,N
GR,2061,1,3,102306,,,,,,,N
GR,2061,1,2,102307,,,,,,,N
UG,2064,1,1,102308,,,,,,,N
GR,2061,1,2,102309,,,,,,,N
GR,2091,1,2,102310,,,,,,,N
GR,2067,2,2,102311,,,,,,,N
GR,2061,2,2,102312,,,,,,,N
GR,2121,2,2,102313,,,,,,,N
UG,2134,1,1,102314,,,,,,,N
GR,2061,2,2,102315,,,,,,,N
GR,2061,2,2,102316,,,,,,,N
GR,2071,1,2,102317,,,,,,,N
GR,2091,2,2,102318,,,,,,,N
GR,2061,2,2,102319,,,,,,,N
GR,2061,2,2,102320,,,,,,,N
GR,2061,2,2,102321,,,,,,,N
GR,2081,3,2,102322,,,,,,,N
GR,2081,2,2,102323,,,,,,,N
UG,2077,1,1,102324,,,,,,,N
GR,2141,2,2,102325,,,,,,,N
GR,2061,1,2,102326,,,,,,,N
GR,2061,3,2,102327,,,,,,,N
UG,2061,1,1,102328,,,,,,,N
GR,2061,2,2,102329,,,,,,,N
GR,2124,2,2,102330,,,,,,,N
GR,2081,1,2,102331,,,,,,,N
UG,2061,1,1,102332,,,,,,,N
GR,2091,2,2,102333,,,,,,,N
UG,2061,1,1,102334,,,,,,,N
GR,2061,2,2,102335,,,,,,,N
GR,2111,2,2,102336,,,,,,,N
GR,2091,1,2,102337,,,,,,,N
GR,2061,2,2,102338,,,,,,,N
GR,2061,1,3,102339,,,,,,,N
GR,2091,2,2,102340,,,,,,,N
GR,2117,2,2,102341,,,,,,,N
UG,2061,1,1,100313,,,,,,,N
UG,2061,1,1,102342,,,,,,,N
GR,2061,2,2,102343,,,,,,,N
UG,2061,1,1,102344,,,,,,,N
GR,2061,1,2,102345,,,,,,,N
GR,2061,2,2,102346,,,,,,,N
GR,2074,2,2,102347,,,,,,,N
GR,2077,2,2,102348,,,,,,,N
GR,2107,2,2,102349,,,,,,,N
GR,2101,2,2,102350,,,,,,,N
GR,2067,2,2,102351,,,,,,,N
GR,2151,1,2,102352,,,,,,,N
GR,2071,1,2,102353,,,,,,,N
GR,2061,2,2,102354,,,,,,,N
GR,2071,2,2,102355,,,,,,,N
GR,2067,2,2,102356,,,,,,,N
GR,2131,2,2,102357,,,,,,,N
GR,2061,2,3,102358,,,,,,,N
UG,2107,1,1,102359,,,,,,,N
GR,2067,2,2,102360,,,,,,,N
GR,2064,3,2,102361,,,,,,,N
UG,2061,1,1,102362,,,,,,,N
GR,2197,1,2,102363,,,,,,,N
GR,2081,1,2,102364,,,,,,,N
GR,2101,2,2,102365,,,,,,,N
UG,2131,1,1,102366,,,,,,,N
GR,2061,2,2,102367,,,,,,,N
GR,2111,1,2,102368,,,,,,,N
GR,2061,1,2,102369,,,,,,,N
GR,2061,1,2,102370,,,,,,,N
GR,2061,2,2,102371,,,,,,,N
GR,2061,2,2,102372,,,,,,,N
GR,2071,2,2,102373,,,,,,,N
UG,2061,1,1,102374,,,,,,,N
GR,2071,2,2,102375,,,,,,,N
GR,2117,2,2,102376,,,,,,,N
GR,2084,2,2,102377,,,,,,,N
GR,2071,2,2,102378,,,,,,,N
GR,2061,2,2,102379,,,,,,,N
GR,2091,1,2,102380,,,,,,,N
GR,2081,2,2,102381,,,,,,,N
GR,2081,2,2,102382,,,,,,,N
GR,2091,2,2,102383,,,,,,,N
GR,2067,2,2,102384,,,,,,,N
GR,2101,2,2,102385,,,,,,,N
GR,2091,2,2,102386,,,,,,,N
GR,2061,1,2,102387,,,,,,,N
GR,2067,2,2,102388,,,,,,,N
GR,2121,2,2,102389,,,,,,,N
GR,2064,2,2,102390,,,,,,,N
GR,2131,2,2,102391,,,,,,,N
GR,2091,2,2,102392,,,,,,,N
GR,2064,1,2,102393,,,,,,,N
GR,2071,2,2,102394,,,,,,,N
GR,2074,2,2,102395,,,,,,,N
GR,2131,1,2,102396,,,,,,,N
GR,2101,2,2,102397,,,,,,,N
GR,2077,2,2,102398,,,,,,,N
GR,2091,2,2,102399,,,,,,,N
GR,2081,2,2,102400,,,,,,,N
GR,2101,2,2,102401,,,,,,,N
GR,2087,2,2,102402,,,,,,,N
GR,2104,1,3,102403,,,,,,,N
GR,2091,2,2,102404,,,,,,,N
GR,2097,2,2,102405,,,,,,,N
GR,2107,2,2,102406,,,,,,,N
GR,2101,3,2,102407,,,,,,,N
GR,2087,1,2,102408,,,,,,,N
GR,2104,1,2,102409,,,,,,,N
GR,2091,2,2,102410,,,,,,,N
GR,2101,1,2,102411,,,,,,,N
UG,2081,1,1,102412,,,,,,,N
GR,2081,2,2,102413,,,,,,,N
GR,2087,2,2,102414,,,,,,,N
GR,2097,2,2,102415,,,,,,,N
GR,2101,2,2,102416,,,,,,,N
GR,2101,2,2,102417,,,,,,,N
GR,2131,2,2,102418,,,,,,,N
GR,2141,1,2,102419,,,,,,,N
GR,2091,2,2,102420,,,,,,,N
GR,2081,2,2,102421,,,,,,,N
GR,2091,2,2,102422,,,,,,,N
GR,2101,2,2,102423,,,,,,,N
GR,2101,3,2,102424,,,,,,,N
GR,2101,1,2,102425,,,,,,,N
GR,2114,2,2,102426,,,,,,,N
GR,2141,2,2,102427,,,,,,,N
GR,2091,2,2,102428,,,,,,,N
GR,2091,1,2,102429,,,,,,,N
GR,2087,2,2,102430,,,,,,,N
GR,2084,2,2,102431,,,,,,,N
GR,2101,2,2,102432,,,,,,,N
GR,2171,2,2,102433,,,,,,,N
GR,2087,2,2,102434,,,,,,,N
GR,2101,2,2,102435,,,,,,,N
GR,2081,2,2,102436,,,,,,,N
GR,2081,2,2,102437,,,,,,,N
GR,2091,2,2,102438,,,,,,,N
GR,2101,1,2,102439,,,,,,,N
GR,2111,2,2,102440,,,,,,,N
GR,2111,2,2,102441,,,,,,,N
GR,2114,2,2,102442,,,,,,,N
GR,2131,2,2,102443,,,,,,,N
GR,2107,1,2,102444,,,,,,,N
GR,2157,1,2,102445,,,,,,,N
GR,2121,2,2,102446,,,,,,,N
GR,2181,1,2,102447,,,,,,,N
GR,2097,2,2,102448,,,,,,,N
GR,2101,2,2,102449,,,,,,,N
GR,2101,2,2,102450,,,,,,,N
GR,2111,1,2,102451,,,,,,,N
GR,2121,2,2,102452,,,,,,,N
UG,2097,1,1,102453,,,,,,,N
GR,2111,2,2,102454,,,,,,,N
UG,2101,1,1,102455,,,,,,,N
GR,2111,2,2,102456,,,,,,,N
GR,2131,1,2,102457,,,,,,,N
GR,2107,2,2,102458,,,,,,,N
GR,2114,2,2,102459,,,,,,,N
GR,2111,1,2,102460,,,,,,,N
GR,2181,1,2,102461,,,,,,,N
GR,2091,1,3,102462,,,,,,,N
GR,2161,2,2,102463,,,,,,,N
GR,2111,2,2,102464,,,,,,,N
GR,2151,2,2,102465,,,,,,,N
GR,2104,2,2,102466,,,,,,,N
GR,2111,3,2,102467,,,,,,,N
GR,2101,1,2,102468,,,,,,,N
GR,2121,2,2,102469,,,,,,,N
GR,2111,2,2,102470,,,,,,,N
GR,2101,2,2,102471,,,,,,,N
GR,2111,2,2,102472,,,,,,,N
GR,2147,3,2,102473,,,,,,,N
UG,2111,1,1,102474,,,,,,,N
GR,2121,1,2,102475,,,,,,,N
GR,2131,2,2,102476,,,,,,,N
GR,2131,2,2,102477,,,,,,,N
GR,2141,2,2,102478,,,,,,,N
GR,2131,3,2,102479,,,,,,,N
GR,2151,2,2,102480,,,,,,,N
GR,2161,1,2,102481,,,,,,,N
GR,2121,1,2,102482,,,,,,,N
GR,2131,2,2,102483,,,,,,,N
UG,2131,1,1,102484,,,,,,,N
GR,2141,3,2,102485,,,,,,,N
GR,2111,2,2,102486,,,,,,,N
GR,2131,1,2,102487,,,,,,,N
GR,2141,1,2,102488,,,,,,,N
GR,2141,1,2,102489,,,,,,,N
GR,2121,1,2,102490,,,,,,,N
GR,2131,1,2,102491,,,,,,,N
GR,2141,1,2,102492,,,,,,,N
GR,2131,1,2,102493,,,,,,,N
GR,2131,1,2,102494,,,,,,,N
GR,2141,1,2,102495,,,,,,,N
GR,2111,2,2,102496,,,,,,,N
GR,2141,3,2,102497,,,,,,,N
GR,2141,1,2,102498,,,,,,,N
GR,2151,2,2,102499,,,,,,,N
GR,2141,1,3,102500,,,,,,,N
GR,2141,2,2,102501,,,,,,,N
GR,2144,1,2,102502,,,,,,,N
GR,2151,1,3,102503,,,,,,,N
GR,2131,1,2,102504,,,,,,,N
GR,2141,2,2,102505,,,,,,,N
GR,2134,3,2,102506,,,,,,,N
GR,2121,2,2,102507,,,,,,,N
GR,2191,1,2,102508,,,,,,,N
GR,2134,1,2,102509,,,,,,,N
GR,2154,1,2,102510,,,,,,,N
GR,2151,1,3,102511,,,,,,,N
GR,2161,2,2,102512,,,,,,,N
GR,2141,2,2,102513,,,,,,,N
GR,2141,2,2,102514,,,,,,,N
GR,2141,1,2,102515,,,,,,,N
GR,2151,1,2,102516,,,,,,,N
GR,2151,2,2,102517,,,,,,,N
GR,2161,2,2,102518,,,,,,,N
GR,2161,1,2,102519,,,,,,,N
GR,2161,2,2,102520,,,,,,,N
GR,2141,3,2,102521,,,,,,,N
GR,2181,2,2,102522,,,,,,,N
GR,2184,1,2,102523,,,,,,,N
GR,2161,2,3,102524,,,,,,,N
GR,2171,1,2,102525,,,,,,,N
GR,2181,1,2,102526,,,,,,,N
GR,2151,3,2,102527,,,,,,,N
GR,2181,2,3,102528,,,,,,,N
GR,2181,4,3,102529,,,,,,,N
GR,2161,1,2,102530,,,,,,,N
GR,2181,1,2,102531,,,,,,,N
GR,2191,1,2,102532,,,,,,,N
GR,2151,1,2,102533,,,,,,,N
GR,2171,2,2,102534,,,,,,,N
GR,2191,1,2,102535,,,,,,,N
GR,2171,2,2,102536,,,,,,,N
GR,2161,1,2,102537,,,,,,,N
GR,2171,1,2,102538,,,,,,,N
GR,2181,3,2,102539,,,,,,,N
GR,2181,1,2,102540,,,,,,,N
GR,2161,2,2,102541,,,,,,,N
GR,2161,2,2,102542,,,,,,,N
UG,2191,1,1,102543,,,,,,,N
GR,2161,1,2,102544,,,,,,,N
GR,2171,1,2,102545,,,,,,,N
GR,2151,1,2,102546,,,,,,,N
GR,2151,2,2,102547,,,,,,,N
GR,2171,2,2,102548,,,,,,,N
GR,2161,1,2,102549,,,,,,,N
UG,2171,1,1,102550,,,,,,,N
GR,2171,3,2,102551,,,,,,,N
GR,2181,1,2,102552,,,,,,,N
GR,2181,1,2,102553,,,,,,,N
GR,2191,1,2,102554,,,,,,,N
GR,2191,1,2,102555,,,,,,,N
GR,2181,1,2,102556,,,,,,,N
UG,2184,1,1,102557,,,,,,,N
GR,2191,1,2,102558,,,,,,,N
GR,2181,1,2,102559,,,,,,,N
GR,2181,1,2,102560,,,,,,,N
GR,2191,1,2,102561,,,,,,,N
GR,2151,3,2,102562,,,,,,,N
GR,2191,1,2,102563,,,,,,,N
GR,2191,1,2,102564,,,,,,,N
GR,2171,3,2,102565,,,,,,,N
GR,2181,1,2,102566,,,,,,,N
GR,2181,1,2,102567,,,,,,,N
GR,2191,1,2,102568,,,,,,,N
GR,2161,1,2,102569,,,,,,,N
GR,2184,1,2,102570,,,,,,,N
GR,2191,1,2,102571,,,,,,,N
GR,2191,1,2,102572,,,,,,,N
GR,2181,1,2,102573,,,,,,,N
UG,2181,1,1,102574,,,,,,,N
GR,2191,1,2,102575,,,,,,,N
UG,2061,1,1,102576,,,,,,,N
GR,2147,1,2,102577,,,,,,,N
GR,2134,3,2,102578,,,,,,,N
GR,2121,1,2,101427,,,,,,,N
GR,2121,1,2,102579,,,,,,,N
GR,2087,1,2,102580,,,,,,,N
GR,2077,2,2,102581,,,,,,,N
GR,2061,2,2,102582,,,,,,,N
UG,2061,1,1,102583,,,,,,,N
UG,2061,1,1,102584,,,,,,,N
UG,2061,1,1,103220,,,,,,,N
GR,2071,2,2,102585,,,,,,,N
UG,2081,1,1,102586,,,,,,,N
GR,2061,2,2,102587,,,,,,,N
GR,2071,1,2,102588,,,,,,,N
GR,2141,2,2,102589,,,,,,,N
GR,2101,1,2,102590,,,,,,,N
GR,2064,1,2,102591,,,,,,,N
GR,2064,1,2,102592,,,,,,,N
GR,2061,2,2,102593,,,,,,,N
GR,2061,2,2,102594,,,,,,,N
GR,2061,2,3,102595,,,,,,,N
GR,2061,2,3,102596,,,,,,,N
GR,2061,2,2,102597,,,,,,,N
UG,2104,1,1,102598,,,,,,,N
GR,2061,1,3,102599,,,,,,,N
GR,2061,1,3,102600,,,,,,,N
GR,2081,2,2,102601,,,,,,,N
GR,2061,2,2,102602,,,,,,,N
GR,2091,1,2,102603,,,,,,,N
UG,2061,1,1,102604,,,,,,,N
GR,2124,3,2,102605,,,,,,,N
GR,2061,2,2,102606,,,,,,,N
GR,2061,3,2,102607,,,,,,,N
GR,2061,2,2,102608,,,,,,,N
UG,2081,1,1,102609,,,,,,,N
UG,2081,1,1,103783,,,,,,,N
GR,2061,2,2,102610,,,,,,,N
GR,2061,2,2,102611,,,,,,,N
UG,2061,1,1,102612,,,,,,,N
UG,2061,1,1,102613,,,,,,,N
UG,2061,1,1,102614,,,,,,,N
GR,2087,2,2,102615,,,,,,,N
GR,2061,2,2,102616,,,,,,,N
GR,2071,2,2,102617,,,,,,,N
GR,2061,2,2,102618,,,,,,,N
GR,2061,2,2,102619,,,,,,,N
UG,2061,1,1,102620,,,,,,,N
GR,2101,2,2,102621,,,,,,,N
GR,2107,2,2,102622,,,,,,,N
GR,2061,2,2,102623,,,,,,,N
GR,2074,2,2,102624,,,,,,,N
GR,2067,2,2,102625,,,,,,,N
UG,2061,1,1,102626,,,,,,,N
